autor_commit,hash,repositorio,linguagem_programacao
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,PHP
Puguh Wijayanto,6e21c01d87672d81080450e6913e0093a02bfab8,https://github.com/semplon/GeniXCMS,unknown
Luca,1b2ceac8f578a246af6351c4f476e3102cdf21b3,https://github.com/ntop/ntopng,Lua
Luca,1b2ceac8f578a246af6351c4f476e3102cdf21b3,https://github.com/ntop/ntopng,Lua
Luca,1b2ceac8f578a246af6351c4f476e3102cdf21b3,https://github.com/ntop/ntopng,Lua
Luca,1b2ceac8f578a246af6351c4f476e3102cdf21b3,https://github.com/ntop/ntopng,Ruby
Luca,f91fbe3d94c8346884271838ae3406ae633f6f15,https://github.com/ntop/ntopng,C++
Garvin Hicking,6285933470bab2923e4573b5d54ba9a32629b0cd,https://github.com/s9y/Serendipity,Markdown
Garvin Hicking,6285933470bab2923e4573b5d54ba9a32629b0cd,https://github.com/s9y/Serendipity,PHP
Erwin Rommel H. Satingin,26841d9c81f27ad23b2f6e4bd5eaec7f2f58dfe0,https://github.com/b2evolution/b2evolution,PHP
Aaron Campbell,daf358983cc1ce0c77bf6d2de2ebbb43df2add60,https://github.com/WordPress/WordPress,PHP
Aaron Campbell,daf358983cc1ce0c77bf6d2de2ebbb43df2add60,https://github.com/WordPress/WordPress,PHP
Dominik Schilling,c9ea1de1441bb3bda133bf72d513ca9de66566c2,https://github.com/WordPress/WordPress,PHP
Dominik Schilling,c9ea1de1441bb3bda133bf72d513ca9de66566c2,https://github.com/WordPress/WordPress,PHP
Dominik Schilling,ce7fb2934dd111e6353784852de8aea2a938b359,https://github.com/WordPress/WordPress,PHP
Dominik Schilling,ce7fb2934dd111e6353784852de8aea2a938b359,https://github.com/WordPress/WordPress,PHP
Jeremy Felt,061e8788814ac87706d8b95688df276fe3c8596a,https://github.com/WordPress/WordPress,PHP
Jeremy Felt,061e8788814ac87706d8b95688df276fe3c8596a,https://github.com/WordPress/WordPress,PHP
Aaron Campbell,03e5c0314aeffe6b27f4b98fef842bf0fb00c733,https://github.com/WordPress/WordPress,PHP
Aaron Campbell,03e5c0314aeffe6b27f4b98fef842bf0fb00c733,https://github.com/WordPress/WordPress,PHP
Aaron Campbell,03e5c0314aeffe6b27f4b98fef842bf0fb00c733,https://github.com/WordPress/WordPress,PHP
Jeremy Felt,cea9e2dc62abf777e06b12ec4ad9d1aaa49b29f4,https://github.com/WordPress/WordPress,PHP
Jeremy Felt,cea9e2dc62abf777e06b12ec4ad9d1aaa49b29f4,https://github.com/WordPress/WordPress,PHP
Erwin Rommel H. Satingin,261dbd5b294e707af766691e65a177a290314a6e,https://github.com/b2evolution/b2evolution,PHP
Erwin Rommel H. Satingin,261dbd5b294e707af766691e65a177a290314a6e,https://github.com/b2evolution/b2evolution,PHP
Erwin Rommel H. Satingin,261dbd5b294e707af766691e65a177a290314a6e,https://github.com/b2evolution/b2evolution,PHP
Cristy,9a069e0f2e027ec5138f998023cf9cb62c04889f,https://github.com/ImageMagick/ImageMagick,Objective-C
Cristy,66e283e0a9c141b19fe6c4c39f4a41c0d3188ba8,https://github.com/ImageMagick/ImageMagick,Markdown
Cristy,66e283e0a9c141b19fe6c4c39f4a41c0d3188ba8,https://github.com/ImageMagick/ImageMagick,Objective-C
Cristy,d4ec73f866a7c42a2e7f301fcd696e5cb7a7d3ab,https://github.com/ImageMagick/ImageMagick,Objective-C
Cristy,91cc3f36f2ccbd485a0456bab9aebe63b635da88,https://github.com/ImageMagick/ImageMagick,Objective-C
Dirk Lemstra,c8c6a0f123d5e35c173125365c97e2c0fc7eca42,https://github.com/ImageMagick/ImageMagick,Objective-C
Jeff McKenna,e52a436c0e1c5e9f7ef13428dba83194a800f4df,https://github.com/mapserver/mapserver,C++
Jeff McKenna,e52a436c0e1c5e9f7ef13428dba83194a800f4df,https://github.com/mapserver/mapserver,C++
Michal Čihař,abe0d2a29a1d8e896bfe829c8461bf8b391f1079,https://github.com/WeblateOrg/weblate,Python
Michal Čihař,abe0d2a29a1d8e896bfe829c8461bf8b391f1079,https://github.com/WeblateOrg/weblate,Python
Nikias Bassen,7391a506352c009fe044dead7baad9e22dd279ee,https://github.com/libimobiledevice/libplist,C
John Sperbeck,c4e490cf148e85ead0d1b1c2caaba833f1d5b29f,https://github.com/torvalds/linux,C
Johan Hovold,6d104af38b570d37aa32a5803b04c354f8ed513d,https://github.com/torvalds/linux,C
Stefan Schmidt,05a974efa4bdf6e2a150e3f27dc6fcf0a9ad5655,https://github.com/torvalds/linux,C
Johan Hovold,146cc8a17a3b4996f6805ee5c080e7101277c410,https://github.com/torvalds/linux,C
Al Viro,b9dc6f65bc5e232d1c05fe34b5daadc7e8bbf1fb,https://github.com/torvalds/linux,C
Gu Zheng,497de07d89c1410d76a15bec2bb41f24a2a89f31,https://github.com/torvalds/linux,C
yurabakhtin,ce5b36e44b714b18b0bcd34c6db0187b8d13bab8,https://github.com/b2evolution/b2evolution,PHP
Eric Anholt,0f2ff82e11c86c05d051cae32b58226392d33bbf,https://github.com/torvalds/linux,C
Eric Anholt,6b8ac63847bc2f958dd93c09edc941a0118992d9,https://github.com/torvalds/linux,C
Michal Srb,18c020124ff1b2441f714da2017f63dba50720ba,https://github.com/TigerVNC/tigervnc,C++
Georg Lukas,65a38dc77545d9568732189e86089390f0ceaf9f,https://github.com/ge0rg/yaxim,Java
David Chiles,880051eaa8ba32d1b257c87a7d8798a93561bfd3,https://github.com/zom/Zom-iOS,unknown
David Chiles,a340b4bb519227d89f85f2716a10a197a65d4856,https://github.com/ChatSecure/ChatSecure-iOS,Objective-C
David Chiles,a340b4bb519227d89f85f2716a10a197a65d4856,https://github.com/ChatSecure/ChatSecure-iOS,Objective-C
David Chiles,a340b4bb519227d89f85f2716a10a197a65d4856,https://github.com/ChatSecure/ChatSecure-iOS,Objective-C
mathieui,22664ee7b86c8e010f312b66d12590fb47160ad8,https://github.com/poezio/slixmpp,Python
James Booth,8e75437a7e43d4c55e861691f74892e666e29b0b,https://github.com/boothj5/profanity,C
James Booth,8e75437a7e43d4c55e861691f74892e666e29b0b,https://github.com/boothj5/profanity,C
Martin Matuska,98dcbbf0bf4854bf987557e55e55fff7abbf3ea9,https://github.com/libarchive/libarchive,C
Valerian Saliou,ea6de7c65b80880bdf85df47c1a8a5d3d68491af,https://github.com/jappix/jappix,Batchfile
Valerian Saliou,ea6de7c65b80880bdf85df47c1a8a5d3d68491af,https://github.com/jappix/jappix,JavaScript
Valerian Saliou,ea6de7c65b80880bdf85df47c1a8a5d3d68491af,https://github.com/jappix/jappix,Markdown
damencho,7d66da61b316c9480b63000f831b6de723b87315,https://github.com/jitsi/jitsi,Java
Timothée Jaussoin,838b0a42efc3b67cc17d63e25ae1d0ea849cd89b,https://github.com/movim/moxl,PHP
plegall,6ec3f2d0fae0437f0c2cc8c475a26fb6aeb0d4cb,https://github.com/Piwigo/Piwigo,PHP
plegall,6ec3f2d0fae0437f0c2cc8c475a26fb6aeb0d4cb,https://github.com/Piwigo/Piwigo,PHP
Garvin Hicking,c62d667287f2d76c81e03a740a581eb3c51249b6,https://github.com/s9y/Serendipity,Markdown
Garvin Hicking,c62d667287f2d76c81e03a740a581eb3c51249b6,https://github.com/s9y/Serendipity,PHP
Dominik Schilling,21264a31e0849e6ff793a06a17de877dd88ea454,https://github.com/WordPress/WordPress,PHP
Dominik Schilling,21264a31e0849e6ff793a06a17de877dd88ea454,https://github.com/WordPress/WordPress,PHP
Dominik Schilling,85384297a60900004e27e417eac56d24267054cb,https://github.com/WordPress/WordPress,PHP
Dominik Schilling,85384297a60900004e27e417eac56d24267054cb,https://github.com/WordPress/WordPress,PHP
John Blackbourn,4482f9207027de8f36630737ae085110896ea849,https://github.com/WordPress/WordPress,PHP
John Blackbourn,4482f9207027de8f36630737ae085110896ea849,https://github.com/WordPress/WordPress,PHP
dequis,30d598ce7cd3f136ee9d7097f39fa9818a272441,https://github.com/bitlbee/bitlbee,C
Davidlohr Bueso,95e91b831f87ac8e1f8ed50c14d709089b4e01b8,https://github.com/torvalds/linux,C
Sebastian Dröge,d21017b52a585f145e8d62781bcc1c5fefc7ee37,https://github.com/GStreamer/gst-plugins-ugly,C
reyk,142cfc82b932bc211218fbd7bdda8c7ce83f19df,https://github.com/openbsd/src,C
reyk,142cfc82b932bc211218fbd7bdda8c7ce83f19df,https://github.com/openbsd/src,C
reyk,142cfc82b932bc211218fbd7bdda8c7ce83f19df,https://github.com/openbsd/src,C
daltoniam,dbeb1190b8dcbff4f0b797f9e9d9b9b864d1f0d6,https://github.com/daltoniam/Starscream,Swift
plusvic,ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636,https://github.com/VirusTotal/yara,C
plusvic,ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636,https://github.com/VirusTotal/yara,Objective-C
plusvic,7f02eca670f29c00a1d2c305e96febae6ce5d37b,https://github.com/VirusTotal/yara,Objective-C
Thomas Waldmann,70955a8eae091cc88fd9a6e510177e70289ec024,https://github.com/moinwiki/moin-1.9,Markdown
Thomas Waldmann,70955a8eae091cc88fd9a6e510177e70289ec024,https://github.com/moinwiki/moin-1.9,Python
James Page,1b76cefb92081efa1e88cd8f330253f857028bd2,https://github.com/openstack/nova-lxd,Haskell
James Page,1b76cefb92081efa1e88cd8f330253f857028bd2,https://github.com/openstack/nova-lxd,Python
Bram Moolenaar,399c297aa93afe2c0a39e2a1b3f972aebba44c9d,https://github.com/vim/vim,Ruby
Bram Moolenaar,399c297aa93afe2c0a39e2a1b3f972aebba44c9d,https://github.com/vim/vim,Scala
Eric Dumazet,34b2cef20f19c87999fff3da4071e66937db9644,https://github.com/torvalds/linux,C
Christian Brauner,16af238036a5464ae8f2420ed3af214f0de875f9,https://github.com/lxc/lxc,C
Marcelo Ricardo Leitner,2dcab598484185dea7ec22219c76dcdd59e3cb90,https://github.com/torvalds/linux,C
Peter Zijlstra,321027c1fe77f892f4ea07846aeae08cefbbb290,https://github.com/torvalds/linux,C
Hans Zandbelt,612e309bfffd6f9b8ad7cdccda3019fc0865f3b4,https://github.com/pingidentity/mod_auth_openidc,C
Hans Zandbelt,612e309bfffd6f9b8ad7cdccda3019fc0865f3b4,https://github.com/pingidentity/mod_auth_openidc,Markdown
Andrey Konovalov,5edabca9d4cff7f1f2b68f0bac55ef99d9798ba4,https://github.com/torvalds/linux,C
Jean-Philippe Levy,196729cc045ef93ceeddd1de505a1de8f9cdf74d,https://github.com/EyesOfNetworkCommunity/eonweb,PHP
Jean-Philippe Levy,196729cc045ef93ceeddd1de505a1de8f9cdf74d,https://github.com/EyesOfNetworkCommunity/eonweb,PHP
Jean-Philippe Levy,196729cc045ef93ceeddd1de505a1de8f9cdf74d,https://github.com/EyesOfNetworkCommunity/eonweb,PHP
Jean-Philippe Levy,196729cc045ef93ceeddd1de505a1de8f9cdf74d,https://github.com/EyesOfNetworkCommunity/eonweb,PHP
Jean-Philippe Levy,196729cc045ef93ceeddd1de505a1de8f9cdf74d,https://github.com/EyesOfNetworkCommunity/eonweb,PHP
Jean-Philippe Levy,196729cc045ef93ceeddd1de505a1de8f9cdf74d,https://github.com/EyesOfNetworkCommunity/eonweb,PHP
Jean-Philippe Levy,196729cc045ef93ceeddd1de505a1de8f9cdf74d,https://github.com/EyesOfNetworkCommunity/eonweb,PHP
Jean-Philippe Levy,196729cc045ef93ceeddd1de505a1de8f9cdf74d,https://github.com/EyesOfNetworkCommunity/eonweb,PHP
Jean-Philippe Levy,196729cc045ef93ceeddd1de505a1de8f9cdf74d,https://github.com/EyesOfNetworkCommunity/eonweb,Perl
alvarofe,72794dc3523bbd5bb370de3c5857cb736c387e18,https://github.com/radare/radare2,C
pancake,1ea23bd6040441a21fbcfba69dce9a01af03f989,https://github.com/radare/radare2,C
pancake,1ea23bd6040441a21fbcfba69dce9a01af03f989,https://github.com/radare/radare2,C
pancake,1ea23bd6040441a21fbcfba69dce9a01af03f989,https://github.com/radare/radare2,Haskell
Kenton Varda,37bd9a7f4eb776cdc2d3615f0bfea1254b66f59d,https://github.com/sandstorm-io/sandstorm,Go
Kenton Varda,37bd9a7f4eb776cdc2d3615f0bfea1254b66f59d,https://github.com/sandstorm-io/sandstorm,JavaScript
Kenton Varda,37bd9a7f4eb776cdc2d3615f0bfea1254b66f59d,https://github.com/sandstorm-io/sandstorm,TypeScript
Kenton Varda,37bd9a7f4eb776cdc2d3615f0bfea1254b66f59d,https://github.com/sandstorm-io/sandstorm,TypeScript
Kenton Varda,4ea8df7403381d9b657b121b3c98d8081b27414d,https://github.com/sandstorm-io/sandstorm,C++
Kenton Varda,6e8572ea8bb56d0216bb1b410e5040edc051b120,https://github.com/sandstorm-io/sandstorm,C++
Kenton Varda,164997fb958effbc90c5328c166706280a84aaa1,https://github.com/sandstorm-io/sandstorm,CSS
Kenton Varda,164997fb958effbc90c5328c166706280a84aaa1,https://github.com/sandstorm-io/sandstorm,CSS
Kenton Varda,164997fb958effbc90c5328c166706280a84aaa1,https://github.com/sandstorm-io/sandstorm,Go
Kenton Varda,164997fb958effbc90c5328c166706280a84aaa1,https://github.com/sandstorm-io/sandstorm,HTML
Kenton Varda,164997fb958effbc90c5328c166706280a84aaa1,https://github.com/sandstorm-io/sandstorm,HTML
Kenton Varda,164997fb958effbc90c5328c166706280a84aaa1,https://github.com/sandstorm-io/sandstorm,JavaScript
Kenton Varda,164997fb958effbc90c5328c166706280a84aaa1,https://github.com/sandstorm-io/sandstorm,JavaScript
Kenton Varda,164997fb958effbc90c5328c166706280a84aaa1,https://github.com/sandstorm-io/sandstorm,TypeScript
Kenton Varda,164997fb958effbc90c5328c166706280a84aaa1,https://github.com/sandstorm-io/sandstorm,TypeScript
Kenton Varda,164997fb958effbc90c5328c166706280a84aaa1,https://github.com/sandstorm-io/sandstorm,TypeScript
Kenton Varda,164997fb958effbc90c5328c166706280a84aaa1,https://github.com/sandstorm-io/sandstorm,TypeScript
Kenton Varda,164997fb958effbc90c5328c166706280a84aaa1,https://github.com/sandstorm-io/sandstorm,TypeScript
Kenton Varda,164997fb958effbc90c5328c166706280a84aaa1,https://github.com/sandstorm-io/sandstorm,TypeScript
Eric Dumazet,ccf7abb93af09ad0868ae9033d1ca8108bdaec82,https://github.com/torvalds/linux,Swift
Eric Sesterhenn,1a17af1ed0c791aec44dbdc9eab91218cc1e335a,https://github.com/verdammelt/tnef,C
Eric Sesterhenn,c5044689e50039635e7700fe2472fd632ac77176,https://github.com/verdammelt/tnef,C
Eric Sesterhenn,c5044689e50039635e7700fe2472fd632ac77176,https://github.com/verdammelt/tnef,C
Eric Sesterhenn,8dccf79857ceeb7a6d3e42c1e762e7b865d5344d,https://github.com/verdammelt/tnef,C
Eric Sesterhenn,8dccf79857ceeb7a6d3e42c1e762e7b865d5344d,https://github.com/verdammelt/tnef,C
Eric Sesterhenn,8dccf79857ceeb7a6d3e42c1e762e7b865d5344d,https://github.com/verdammelt/tnef,C
Eric Sesterhenn,8dccf79857ceeb7a6d3e42c1e762e7b865d5344d,https://github.com/verdammelt/tnef,C
pancake,ad55822430a03fe075221b543efb434567e9e431,https://github.com/radare/radare2,C
Eric Dumazet,8b74d439e1697110c5e5c600643e823eb1dd0762,https://github.com/torvalds/linux,C
Eric Dumazet,8b74d439e1697110c5e5c600643e823eb1dd0762,https://github.com/torvalds/linux,C
Eric Dumazet,d199fab63c11998a602205f7ee7ff7c05c97164b,https://github.com/torvalds/linux,C
Paolo Abeni,ca4ef4574f1ee5252e2cd365f8f5d5bafd048f32,https://github.com/torvalds/linux,C
David S. Miller,4c03b862b12f980456f9de92db6d508a4999b788,https://github.com/torvalds/linux,C
Bram Moolenaar,3eb1637b1bba19519885dd6d377bd5596e91d22c,https://github.com/vim/vim,C
Bram Moolenaar,3eb1637b1bba19519885dd6d377bd5596e91d22c,https://github.com/vim/vim,Ruby
Bram Moolenaar,0c8485f0e4931463c0f7986e1ea84a7d79f10c75,https://github.com/vim/vim,C
Bram Moolenaar,0c8485f0e4931463c0f7986e1ea84a7d79f10c75,https://github.com/vim/vim,Ruby
Marcelo Ricardo Leitner,dfcb9f4f99f1e9a49e43398a7bfbf56927544af1,https://github.com/torvalds/linux,C
h4ng3r,ead645853a63bf83d8386702cad0cf23b31d7eeb,https://github.com/radare/radare2,C
h4ng3r,ead645853a63bf83d8386702cad0cf23b31d7eeb,https://github.com/radare/radare2,Shell
